사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202010,2호선,을지로4가(2호선),225694,76457,226029,75084,302151,301113
202009,2호선,을지로4가(2호선),207153,75846,206706,73774,282999,280480
202008,2호선,을지로4가(2호선),208125,69048,206427,66425,277173,272852
202007,2호선,을지로4가(2호선),257334,82201,257430,79833,339535,337263
202011,5호선,을지로4가(5호선),106107,38072,111712,38015,144179,149727
202010,5호선,을지로4가(5호선),100257,38459,106401,38271,138716,144672
202009,5호선,을지로4가(5호선),91423,36617,96107,37093,128040,133200
202008,5호선,을지로4가(5호선),90467,33437,94951,33470,123904,128421
202007,5호선,을지로4가(5호선),113500,40552,120024,40440,154052,160464
202011,2호선,을지로입구,884315,82722,901765,77068,967037,978833
202010,2호선,을지로입구,835849,81285,853385,75743,917134,929128
202009,2호선,을지로입구,727392,69868,745838,65576,797260,811414
202008,2호선,을지로입구,792709,75425,814822,70757,868134,885579
202007,2호선,을지로입구,974408,90327,1000499,84005,1064735,1084504
202011,경원선,응봉,34939,13733,29464,12377,48672,41841
202010,경원선,응봉,35126,14707,29728,13049,49833,42777
202009,경원선,응봉,28744,12762,24384,11264,41506,35648
202008,경원선,응봉,29064,12059,23721,10916,41123,34637
202007,경원선,응봉,36931,14437,29753,13104,51368,42857
202011,6호선,응암,361982,95601,354068,93658,457583,447726
202010,6호선,응암,354491,98750,341974,95930,453241,437904
202009,6호선,응암,313817,86036,308216,84718,399853,392934
202008,6호선,응암,326954,85130,318685,84624,412084,403309
202007,6호선,응암,387427,101245,374146,99261,488672,473407
202011,경부선,의왕,197897,36174,194935,36201,234071,231136
202010,경부선,의왕,191092,38387,188231,38280,229479,226511
202009,경부선,의왕,164558,32231,162854,32117,196789,194971
202008,경부선,의왕,165230,31492,163753,31563,196722,195316
202007,경부선,의왕,205207,37407,202529,37301,242614,239830
202011,경원선,의정부,402829,88418,417127,89509,491247,506636
202010,경원선,의정부,404592,92482,423742,93539,497074,517281
202009,경원선,의정부,336670,79829,348227,80827,416499,429054
202008,경원선,의정부,362824,79240,379305,80281,442064,459586
202007,경원선,의정부,417461,90726,436467,92348,508187,528815
202011,2호선,이대,293054,41815,305859,42667,334869,348526
202010,2호선,이대,285258,39673,298655,40457,324931,339112
202009,2호선,이대,229569,32021,236812,33228,261590,270040
202008,2호선,이대,249962,33067,258807,33854,283029,292661
202007,2호선,이대,293666,43147,303463,43512,336813,346975
202011,경강선,이매(경강선),23278,5691,19467,5242,28969,24709
202010,경강선,이매(경강선),23245,5844,19040,5581,29089,24621
202009,경강선,이매(경강선),18830,4411,15535,3997,23241,19532
202008,경강선,이매(경강선),19533,4478,16075,4545,24011,20620
202007,경강선,이매(경강선),24962,5844,20278,5301,30806,25579
202011,분당선,이매(분당선),111441,31338,105084,30177,142779,135261
202010,분당선,이매(분당선),109409,32669,102758,31394,142078,134152
202009,분당선,이매(분당선),88957,26995,83224,25843,115952,109067
202008,분당선,이매(분당선),97351,27411,90569,26004,124762,116573
202007,분당선,이매(분당선),123194,33361,113262,32088,156555,145350
202011,7호선,이수,341643,61012,336305,58250,402655,394555
202010,7호선,이수,333821,60478,331807,57984,394299,389791
202009,7호선,이수,295146,52679,290807,50780,347825,341587
202008,7호선,이수,315261,54201,313187,52576,369462,365763
202007,7호선,이수,372325,64002,369375,61816,436327,431191
202011,경강선,이천,55978,10528,60671,11139,66506,71810
202010,경강선,이천,57547,11385,61090,12140,68932,73230
202009,경강선,이천,44797,8719,48299,9072,53516,57371
202008,경강선,이천,43804,8126,46652,8529,51930,55181
202007,경강선,이천,57460,10632,60748,11430,68092,72178
202011,경원선,이촌(국립중앙박물관) 경원선,78924,22543,59085,18627,101467,77712
202010,경원선,이촌(국립중앙박물관) 경원선,78864,22564,57967,18929,101428,76896
202009,경원선,이촌(국립중앙박물관) 경원선,68818,19349,50044,16138,88167,66182
202008,경원선,이촌(국립중앙박물관) 경원선,71752,19882,53579,16884,91634,70463
202007,경원선,이촌(국립중앙박물관) 경원선,86655,23869,64062,20197,110524,84259
202011,4호선,이촌(국립중앙박물관) 4호선,153503,35140,169762,37678,188643,207440
202010,4호선,이촌(국립중앙박물관) 4호선,154489,36646,172459,39146,191135,211605
202009,4호선,이촌(국립중앙박물관) 4호선,120262,29626,138886,32632,149888,171518
202008,4호선,이촌(국립중앙박물관) 4호선,141638,31253,157808,33689,172891,191497
202007,4호선,이촌(국립중앙박물관) 4호선,158937,37166,185289,40363,196103,225652
202011,6호선,이태원,228463,26231,239598,26963,254694,266561
202010,6호선,이태원,248892,26259,271881,27152,275151,299033
202009,6호선,이태원,183197,22778,193171,23585,205975,216756
202008,6호선,이태원,205466,22583,216089,23534,228049,239623
202007,6호선,이태원,231458,25985,244779,26900,257443,271679
202011,과천선,인덕원,532963,84338,540309,86645,617301,626954
202010,과천선,인덕원,513425,86837,515752,88746,600262,604498
202009,과천선,인덕원,446584,70257,456876,72503,516841,529379
202008,과천선,인덕원,459384,72045,468800,74590,531429,543390
202007,과천선,인덕원,566088,87283,574106,89685,653371,663791
202011,경인선,인천(경인선),67893,29730,47757,27032,97623,74789
202010,경인선,인천(경인선),77888,38530,57877,34723,116418,92600
202009,경인선,인천(경인선),57510,28196,41351,25342,85706,66693
202008,경인선,인천(경인선),57571,26303,41864,24157,83874,66021
202007,경인선,인천(경인선),66682,28331,48202,26138,95013,74340
202011,수인선,인천(수인선),16828,11726,33009,14520,28554,47529
202010,수인선,인천(수인선),19647,13616,37861,17686,33263,55547
202009,수인선,인천(수인선),14834,11496,28800,14100,26330,42900
202008,수인선,인천(수인선),13686,10246,27028,11951,23932,38979
202007,수인선,인천(수인선),16095,11347,31604,13366,27442,44970
202011,공항철도 1호선,인천공항1터미널,79751,10789,83128,11019,90540,94147
202010,공항철도 1호선,인천공항1터미널,83251,13432,86984,13651,96683,100635
202009,공항철도 1호선,인천공항1터미널,76127,11084,80564,11139,87211,91703
202008,공항철도 1호선,인천공항1터미널,88892,12302,92789,12411,101194,105200
202007,공항철도 1호선,인천공항1터미널,93404,12985,96326,13177,106389,109503
202011,공항철도 1호선,인천공항2터미널,44508,4728,42024,4273,49236,46297
202010,공항철도 1호선,인천공항2터미널,44796,4959,42414,4444,49755,46858
202009,공항철도 1호선,인천공항2터미널,43375,4796,40907,4333,48171,45240
202008,공항철도 1호선,인천공항2터미널,45991,5844,43129,5405,51835,48534
202007,공항철도 1호선,인천공항2터미널,45857,5301,43060,4950,51158,48010
202011,수인선,인천논현,116201,25202,124165,25699,141403,149864
202010,수인선,인천논현,115578,25789,123141,26369,141367,149510
202009,수인선,인천논현,96686,22410,102643,22912,119096,125555
202008,수인선,인천논현,101635,22641,107168,23206,124276,130374
202007,수인선,인천논현,122560,26151,129255,26767,148711,156022
202011,수인선,인하대,130411,20670,123012,20034,151081,143046
202010,수인선,인하대,127349,21991,119103,21094,149340,140197
202009,수인선,인하대,102592,18479,95154,17960,121071,113114
202008,수인선,인하대,98103,17554,91848,17108,115657,108956
202007,수인선,인하대,118856,20619,110537,20006,139475,130543
202011,경의선,일산,189360,49763,185500,49648,239123,235148
202010,경의선,일산,187944,50421,182772,50556,238365,233328
202009,경의선,일산,155941,43121,155187,43603,199062,198790
202008,경의선,일산,162520,40599,159205,40786,203119,199991
202007,경의선,일산,204332,50419,199579,50451,254751,250030
202011,3호선,일원,191198,48734,187760,48232,239932,235992
202010,3호선,일원,184400,47574,180819,46922,231974,227741
202009,3호선,일원,157351,41165,155392,40503,198516,195895
202008,3호선,일원,167514,42092,166418,41754,209606,208172
202007,3호선,일원,207046,50712,201259,50356,257758,251615
202011,경의선,임진강,347,295,212,300,642,512
202010,경의선,임진강,628,645,503,641,1273,1144
202009,경의선,임진강,356,306,250,331,662,581
202008,경의선,임진강,195,254,120,247,449,367
202007,경의선,임진강,363,321,187,340,684,527
202011,2호선,잠실(송파구청) 2호선,1604232,148702,1593912,142275,1752934,1736187
202010,2호선,잠실(송파구청) 2호선,1592058,150499,1561033,142520,1742557,1703553
202009,2호선,잠실(송파구청) 2호선,1270679,118662,1255126,112801,1389341,1367927
202008,2호선,잠실(송파구청) 2호선,1458691,130386,1442351,124127,1589077,1566478
202007,2호선,잠실(송파구청) 2호선,1755755,158001,1741395,152177,1913756,1893572
202011,8호선,잠실(송파구청) 8호선,312947,53924,369156,51754,366871,420910
202010,8호선,잠실(송파구청) 8호선,306037,54537,362671,52381,360574,415052
202009,8호선,잠실(송파구청) 8호선,257533,45274,297279,43117,302807,340396
202008,8호선,잠실(송파구청) 8호선,289395,49744,338126,47033,339139,385159
202007,8호선,잠실(송파구청) 8호선,329762,58184,393215,55280,387946,448495
202011,2호선,잠실나루,291315,67255,280661,67642,358570,348303
202010,2호선,잠실나루,284814,66625,273307,66766,351439,340073
202009,2호선,잠실나루,246940,56207,237997,56479,303147,294476
202008,2호선,잠실나루,263519,58460,252485,58765,321979,311250
202007,2호선,잠실나루,325703,72139,311665,72462,397842,384127
202011,2호선,잠실새내,441550,80892,446894,81300,522442,528194
202010,2호선,잠실새내,432342,80790,443420,81486,513132,524906
202009,2호선,잠실새내,363411,70431,369392,70938,433842,440330
202008,2호선,잠실새내,409740,73208,417566,74092,482948,491658
202007,2호선,잠실새내,498225,87474,507431,87604,585699,595035
202011,3호선,잠원,102684,25093,101132,24457,127777,125589
202010,3호선,잠원,106035,27228,105364,26741,133263,132105
202009,3호선,잠원,95392,24392,94164,23768,119784,117932
202008,3호선,잠원,106413,25994,102249,24974,132407,127223
202007,3호선,잠원,131221,31215,126281,30541,162436,156822
202011,7호선,장승배기,201214,56855,191724,56952,258069,248676
202010,7호선,장승배기,195877,56941,185722,57098,252818,242820
202009,7호선,장승배기,176292,50260,168333,50653,226552,218986
202008,7호선,장승배기,187107,52683,178421,53227,239790,231648
202007,7호선,장승배기,219175,60154,208453,61033,279329,269486
202011,7호선,장암,53946,7788,20998,4917,61734,25915
202010,7호선,장암,54396,9347,22637,6456,63743,29093
202009,7호선,장암,48749,8492,19443,6027,57241,25470
202008,7호선,장암,50502,7992,19227,5775,58494,25002
202007,7호선,장암,59590,9716,22728,6881,69306,29609
202011,8호선,장지,390445,61636,373441,58332,452081,431773
202010,8호선,장지,379862,61387,360713,58301,441249,419014
202009,8호선,장지,332256,52224,325280,49938,384480,375218
202008,8호선,장지,350546,53919,340559,51380,404465,391939
202007,8호선,장지,419089,63636,398489,60183,482725,458672
202011,5호선,장한평,386201,71767,379281,72657,457968,451938
202010,5호선,장한평,368478,71178,361315,71945,439656,433260
202009,5호선,장한평,335709,61380,329739,61758,397089,391497
202008,5호선,장한평,347251,63709,342344,64206,410960,406550
202007,5호선,장한평,410554,73669,403677,74109,484223,477786
202011,우이신설선,정릉,78632,37765,71501,36012,116397,107513
202010,우이신설선,정릉,77651,38547,68973,36290,116198,105263
202009,우이신설선,정릉,66493,33930,60047,31834,100423,91881
202008,우이신설선,정릉,66638,32554,59522,30836,99192,90358
202007,우이신설선,정릉,81541,40089,72718,37763,121630,110481
202011,일산선,정발산,145071,39192,150142,36716,184263,186858
202010,일산선,정발산,148592,41549,156976,39329,190141,196305
202009,일산선,정발산,123863,33193,129455,31232,157056,160687
202008,일산선,정발산,132545,34904,139940,32697,167449,172637
202007,일산선,정발산,160767,44106,173213,41422,204873,214635
202011,과천선,정부과천청사,197781,37811,195879,36776,235592,232655
202010,과천선,정부과천청사,191524,38354,189232,37868,229878,227100
202009,과천선,정부과천청사,163205,32938,162744,32511,196143,195255
202008,과천선,정부과천청사,170836,32835,168882,32262,203671,201144
202007,과천선,정부과천청사,208270,39140,206610,38406,247410,245016
202011,안산선,정왕,219613,20418,229665,21989,240031,251654
202010,안산선,정왕,219344,21168,229369,22678,240512,252047
202009,안산선,정왕,170494,18233,180229,19783,188727,200012
202008,안산선,정왕,145925,17567,157557,18653,163492,176210
202007,안산선,정왕,176453,19780,187397,21432,196233,208829
202011,분당선,정자,359339,55174,385470,55418,414513,440888
202010,분당선,정자,348653,55194,374812,55165,403847,429977
202009,분당선,정자,292222,45266,307417,44337,337488,351754
202008,분당선,정자,324414,45269,346478,45482,369683,391960
202007,분당선,정자,398364,55459,428975,55761,453823,484736
202011,1호선,제기동,223204,240998,216130,257699,464202,473829
202010,1호선,제기동,219703,253380,213229,271939,473083,485168
202009,1호선,제기동,202713,246990,199630,268967,449703,468597
202008,1호선,제기동,194286,199900,189111,214463,394186,403574
202007,1호선,제기동,229605,235194,222925,252505,464799,475430
202011,경인선,제물포,223824,50182,209803,49625,274006,259428
202010,경인선,제물포,222385,51812,206602,50968,274197,257570
202009,경인선,제물포,181526,44901,170948,44512,226427,215460
202008,경인선,제물포,191316,45044,179230,44652,236360,223882
202007,경인선,제물포,234451,51367,216464,50953,285818,267417
202011,1호선,종각,779391,111601,757727,103762,890992,861489
202010,1호선,종각,742425,113554,733823,107509,855979,841332
202009,1호선,종각,600944,95352,591275,89734,696296,681009
202008,1호선,종각,708749,109905,698507,102839,818654,801346
202007,1호선,종각,915920,126653,905687,119811,1042573,1025498
202011,1호선,종로3가(1호선),415759,253486,380983,236161,669245,617144
202010,1호선,종로3가(1호선),401426,267189,367992,250128,668615,618120
202009,1호선,종로3가(1호선),316661,226692,287846,213457,543353,501303
202008,1호선,종로3가(1호선),377954,239610,355686,226630,617564,582316
202007,1호선,종로3가(1호선),496094,283227,465884,267518,779321,733402
202011,3호선,종로3가(3호선),193761,47506,239642,53577,241267,293219
202010,3호선,종로3가(3호선),181619,46650,236855,53828,228269,290683
202009,3호선,종로3가(3호선),159531,42075,194302,47475,201606,241777
202008,3호선,종로3가(3호선),171462,43213,213248,48300,214675,261548
202007,3호선,종로3가(3호선),221410,51668,280254,57956,273078,338210
202011,5호선,종로3가(5호선),239324,78865,226665,84341,318189,311006
202010,5호선,종로3가(5호선),243631,79677,241637,85637,323308,327274
202009,5호선,종로3가(5호선),178236,66874,176362,72351,245110,248713
202008,5호선,종로3가(5호선),217208,73653,211880,78323,290861,290203
202007,5호선,종로3가(5호선),288694,85022,284329,91012,373716,375341
202011,1호선,종로5가,342225,205830,351197,197086,548055,548283
202010,1호선,종로5가,334699,222073,347996,215046,556772,563042
202009,1호선,종로5가,295041,198655,301544,190007,493696,491551
202008,1호선,종로5가,309584,194856,320772,186994,504440,507766
202007,1호선,종로5가,385593,240595,403254,231238,626188,634492
202011,9호선2~3단계,종합운동장(9호선),91193,13891,88138,12970,105084,101108
202010,9호선2~3단계,종합운동장(9호선),88745,13746,86145,12803,102491,98948
202009,9호선2~3단계,종합운동장(9호선),74731,11324,72940,10546,86055,83486
202008,9호선2~3단계,종합운동장(9호선),85708,12418,83281,11318,98126,94599
202007,9호선2~3단계,종합운동장(9호선),102053,14867,99531,13203,116920,112734
202011,2호선,종합운동장(2호선),168002,33308,190987,34740,201310,225727
202010,2호선,종합운동장(2호선),175638,32291,196573,33846,207929,230419
202009,2호선,종합운동장(2호선),123812,24767,133886,25195,148579,159081
202008,2호선,종합운동장(2호선),151836,26899,165155,28040,178735,193195
202007,2호선,종합운동장(2호선),174612,31985,188541,33163,206597,221704
202011,경인선,주안,440849,69249,400365,62508,510098,462873
202010,경인선,주안,439181,71222,396598,64522,510403,461120
202009,경인선,주안,371215,62078,337847,56447,433293,394294
202008,경인선,주안,399057,64889,362341,58448,463946,420789
202007,경인선,주안,475910,73828,429026,66715,549738,495741
202011,일산선,주엽,156276,66646,154569,68527,222922,223096
202010,일산선,주엽,153051,69208,151684,70728,222259,222412
202009,일산선,주엽,128654,58163,129471,59928,186817,189399
202008,일산선,주엽,140199,60207,140281,62004,200406,202285
202007,일산선,주엽,172226,73271,172113,76034,245497,248147
202011,분당선,죽전,298899,57288,329996,60545,356187,390541
202010,분당선,죽전,292475,58731,320352,61368,351206,381720
202009,분당선,죽전,243717,45575,268329,48488,289292,316817
202008,분당선,죽전,253574,46783,282922,50339,300357,333261
202007,분당선,죽전,313822,56229,347166,61398,370051,408564
202011,7호선,중계,298958,74074,266471,70916,373032,337387
202010,7호선,중계,290556,74901,255919,72103,365457,328022
202009,7호선,중계,253115,63748,223786,61300,316863,285086
202008,7호선,중계,264924,64663,233752,62344,329587,296096
202007,7호선,중계,318201,77370,279121,74606,395571,353727
202011,7호선,중곡,212953,47744,191987,48762,260697,240749
202010,7호선,중곡,206851,47951,186392,48949,254802,235341
202009,7호선,중곡,182655,42222,166924,43129,224877,210053
202008,7호선,중곡,187436,42874,169608,43955,230310,213563
202007,7호선,중곡,224162,50315,199749,51096,274477,250845
202011,경인선,중동,184020,55475,171392,55132,239495,226524
202010,경인선,중동,182036,56298,168141,55892,238334,224033
202009,경인선,중동,160439,49044,150651,49085,209483,199736
202008,경인선,중동,165594,49431,153968,49136,215025,203104
202007,경인선,중동,196410,56444,181854,56321,252854,238175
202011,중앙선,중랑,104794,40387,99489,39642,145181,139131
202010,중앙선,중랑,104291,42818,98980,42182,147109,141162
202009,중앙선,중랑,93217,38467,87387,37736,131684,125123
202008,중앙선,중랑,97367,37490,90885,37115,134857,128000
202007,중앙선,중랑,112096,44004,104922,43138,156100,148060
202011,안산선,중앙,413392,47194,435124,46366,460586,481490
202010,안산선,중앙,414991,47095,438178,46489,462086,484667
202009,안산선,중앙,316528,37261,336173,36619,353789,372792
202008,안산선,중앙,330412,37751,350718,36777,368163,387495
202007,안산선,중앙,394771,45129,418837,44418,439900,463255
202011,9호선2~3단계,중앙보훈병원,172530,61586,146358,61149,234116,207507
202010,9호선2~3단계,중앙보훈병원,166874,62257,141972,61915,229131,203887
202009,9호선2~3단계,중앙보훈병원,144872,55021,122838,54542,199893,177380
202008,9호선2~3단계,중앙보훈병원,158517,57019,134985,56312,215536,191297
202007,9호선2~3단계,중앙보훈병원,194778,66771,168045,65939,261549,233984
202011,7호선,중화,233716,52804,225344,52787,286520,278131
202010,7호선,중화,228688,53593,218922,53398,282281,272320
202009,7호선,중화,207526,47263,200138,47211,254789,247349
202008,7호선,중화,218411,48257,207972,48224,266668,256196
202007,7호선,중화,251788,56012,240813,56283,307800,297096
202011,9호선,증미,141007,34479,140140,35153,175486,175293
202010,9호선,증미,135955,34429,134597,34873,170384,169470
202009,9호선,증미,126718,33630,126941,34138,160348,161079
202008,9호선,증미,132632,33251,131885,33593,165883,165478
202007,9호선,증미,151045,36576,149501,36953,187621,186454
202011,6호선,증산(명지대앞),204151,58690,196355,59601,262841,255956
202010,6호선,증산(명지대앞),201837,60698,191665,61354,262535,253019
202009,6호선,증산(명지대앞),178840,52881,171568,53180,231721,224748
202008,6호선,증산(명지대앞),188005,53581,179244,54083,241586,233327
202007,6호선,증산(명지대앞),218209,62321,207193,62841,280530,270034
202011,경부선,지제,65660,7584,61711,6998,73244,68709
202010,경부선,지제,62906,7677,58367,7203,70583,65570
202009,경부선,지제,52828,6302,48906,5718,59130,54624
202008,경부선,지제,54505,6300,49844,5742,60805,55586
202007,경부선,지제,62634,7344,58072,6732,69978,64804
202011,일산선,지축(일산선),3,0,0,0,3,0
202010,일산선,지축(일산선),2,0,0,0,2,0
202009,일산선,지축(일산선),1,0,0,0,1,0
202007,일산선,지축(일산선),2,0,0,0,2,0
202011,3호선,지축(3호선),70251,14242,67536,14751,84493,82287
202010,3호선,지축(3호선),70618,14869,67059,15561,85487,82620
202009,3호선,지축(3호선),60451,12667,58451,13217,73118,71668
202008,3호선,지축(3호선),61962,11577,59994,12555,73539,72549
202007,3호선,지축(3호선),79376,14826,74492,15820,94202,90312
202011,중앙선,지평,1024,647,764,557,1671,1321
202010,중앙선,지평,1130,795,770,802,1925,1572
202009,중앙선,지평,676,749,565,673,1425,1238
202008,중앙선,지평,557,679,506,648,1236,1154
202007,중앙선,지평,904,776,715,786,1680,1501
202011,경원선,지행,137688,35637,135876,35224,173325,171100
202010,경원선,지행,133459,36669,130127,36249,170128,166376
202009,경원선,지행,110386,31680,109515,31249,142066,140764
202008,경원선,지행,119485,31845,118689,31446,151330,150135
202007,경원선,지행,146004,38137,144920,38037,184141,182957
202011,경부선,직산,15463,3371,15861,3312,18834,19173
202010,경부선,직산,15964,3790,15964,3746,19754,19710
202009,경부선,직산,13511,3250,13951,3146,16761,17097
202008,경부선,직산,14388,3247,14383,3117,17635,17500
202007,경부선,직산,16958,3882,17310,3751,20840,21061
202011,경부선,진위,34421,6289,30192,5886,40710,36078
202010,경부선,진위,34072,6526,29287,6138,40598,35425
202009,경부선,진위,30231,5794,26837,5356,36025,32193
202008,경부선,진위,29356,5454,26148,5162,34810,31310
202007,경부선,진위,35209,6336,31551,5811,41545,37362
202011,경원선,창동(경원선),16,1,0,0,17,0
202010,경원선,창동(경원선),10,1,0,0,11,0
202009,경원선,창동(경원선),6,0,0,0,6,0
202008,경원선,창동(경원선),7,0,0,0,7,0
202007,경원선,창동(경원선),15,1,0,0,16,0
202011,4호선,창동(4호선),525406,161415,558128,168415,686821,726543
202010,4호선,창동(4호선),516526,159514,545460,165038,676040,710498
202009,4호선,창동(4호선),452838,144915,483800,151099,597753,634899
202008,4호선,창동(4호선),483030,148494,513391,154934,631524,668325
202007,4호선,창동(4호선),581811,182609,617495,189986,764420,807481
202011,6호선,창신,77437,15736,61545,14828,93173,76373
202010,6호선,창신,73085,15266,57992,14234,88351,72226
202009,6호선,창신,64919,14139,51506,13091,79058,64597
202008,6호선,창신,65080,13904,50036,12715,78984,62751
202007,6호선,창신,81348,15990,62960,14690,97338,77650
202011,경춘선,천마산,27554,15197,24523,15171,42751,39694
202010,경춘선,천마산,28779,16368,25738,16740,45147,42478
202009,경춘선,천마산,24029,13805,22136,14261,37834,36397
202008,경춘선,천마산,23579,13016,20984,13454,36595,34438
202007,경춘선,천마산,28514,15794,25552,16081,44308,41633
202011,경부선,천안,108823,34879,110085,35244,143702,145329
202010,경부선,천안,117575,40733,117015,41180,158308,158195
202009,경부선,천안,91078,33318,93795,33728,124396,127523
202008,경부선,천안,100394,36025,102365,36177,136419,138542
202007,경부선,천안,110315,40810,112725,41199,151125,153924
202011,7호선,천왕,231679,45219,215540,44894,276898,260434
202010,7호선,천왕,223137,45556,206540,44909,268693,251449
202009,7호선,천왕,197509,40791,184102,40026,238300,224128
202008,7호선,천왕,199345,39765,184748,39056,239110,223804
202007,7호선,천왕,233189,46225,214684,45028,279414,259712
202011,8호선,천호(풍납토성) 8호선,343444,67923,403572,64125,411367,467697
202010,8호선,천호(풍납토성) 9호선,336496,69227,398272,64792,405723,463064
202009,8호선,천호(풍납토성) 10호선,295805,60444,343383,56605,356249,399988
202008,8호선,천호(풍납토성) 11호선,320178,63101,376930,59206,383279,436136
202007,8호선,천호(풍납토성) 12호선,379322,73538,455118,69551,452860,524669
202011,5호선,천호(풍납토성) 5호선,380371,100970,380401,105394,481341,485795
202010,5호선,천호(풍납토성) 5호선,380181,103017,380788,108233,483198,489021
202009,5호선,천호(풍납토성) 5호선,325556,88112,325567,92373,413668,417940
202008,5호선,천호(풍납토성) 5호선,351899,92307,355387,97437,444206,452824
202007,5호선,천호(풍납토성) 5호선,402955,106289,421420,114199,509244,535619
202011,7호선,철산,487137,80890,498524,80723,568027,579247
202010,7호선,철산,477391,80492,490425,80856,557883,571281
202009,7호선,철산,416589,70249,425256,70079,486838,495335
202008,7호선,철산,443480,71573,454787,71977,515053,526764
202007,7호선,철산,534956,84657,549557,85279,619613,634836
202011,6호선,청구(6호선),80619,16191,82476,18908,96810,101384
202010,6호선,청구(6호선),79264,16184,79980,18670,95448,98650
202009,6호선,청구(6호선),71927,14490,73797,17099,86417,90896
202008,6호선,청구(6호선),71614,14335,72521,16980,85949,89501
202007,6호선,청구(6호선),85849,16973,87685,19630,102822,107315
202011,5호선,청구(5호선),81237,21238,78568,16838,102475,95406
202010,5호선,청구(5호선),78949,21529,76136,16943,100478,93079
202009,5호선,청구(5호선),71864,19504,69278,15265,91368,84543
202008,5호선,청구(5호선),71543,19500,68586,15298,91043,83884
202007,5호선,청구(5호선),85659,22697,82556,17790,108356,100346
202011,7호선,청담,429721,58400,491288,55836,488121,547124
202010,7호선,청담,405590,57452,463285,54909,463042,518194
202009,7호선,청담,371415,51228,415364,49049,422643,464413
202008,7호선,청담,387339,52947,438888,50598,440286,489486
202007,7호선,청담,462011,61933,531222,59497,523944,590719
202011,공항철도 1호선,청라국제도시,155921,9657,145232,9350,165578,154582
202010,공항철도 1호선,청라국제도시,152158,9869,141200,9570,162027,150770
202009,공항철도 1호선,청라국제도시,129337,8116,120989,7954,137453,128943
202008,공항철도 1호선,청라국제도시,138459,8069,129722,7996,146528,137718
202007,공항철도 1호선,청라국제도시,166370,9744,155682,9678,176114,165360
202011,경원선,청량리(서울시립대입구) 경원선,272228,123719,291881,131951,395947,423832
202010,경원선,청량리(서울시립대입구) 경원선,275209,128070,293895,134474,403279,428369
202009,경원선,청량리(서울시립대입구) 경원선,215244,110519,241744,117462,325763,359206
202008,경원선,청량리(서울시립대입구) 경원선,250888,103360,271671,109100,354248,380771
202007,경원선,청량리(서울시립대입구) 경원선,302432,127345,328108,134934,429777,463042
202011,1호선,청량리(서울시립대입구) 1호선,320602,238000,315752,240168,558602,555920
202010,1호선,청량리(서울시립대입구) 1호선,318848,246843,312612,252427,565691,565039
202009,1호선,청량리(서울시립대입구) 1호선,278851,242323,272423,252268,521174,524691
202008,1호선,청량리(서울시립대입구) 1호선,289923,214300,283383,219350,504223,502733
202007,1호선,청량리(서울시립대입구) 1호선,341513,250749,333804,255787,592262,589591
202011,분당선,청명,93321,14890,87179,14758,108211,101937
202010,분당선,청명,91503,15240,85481,15154,106743,100635
202009,분당선,청명,76300,12772,71448,12835,89072,84283
202008,분당선,청명,78860,12769,74049,12928,91629,86977
202007,분당선,청명,97811,15378,90776,15797,113189,106573
202011,경춘선,청평,28247,13008,27556,13000,41255,40556
202010,경춘선,청평,32068,16092,31365,16183,48160,47548
202009,경춘선,청평,25055,13392,25518,13499,38447,39017
202008,경춘선,청평,35218,12239,33489,12340,47457,45829
202007,경춘선,청평,43458,15902,42444,16196,59360,58640
202011,경강선,초월,67418,10739,63963,10639,78157,74602
202010,경강선,초월,66391,11187,61931,11044,77578,72975
202009,경강선,초월,55500,9274,53180,9199,64774,62379
202008,경강선,초월,55863,8887,53250,8960,64750,62210
202007,경강선,초월,66563,10609,62354,10662,77172,73016
202011,안산선,초지,118895,12408,125229,12757,131303,137986
202010,안산선,초지,111078,13610,114486,13895,124688,128381
202009,안산선,초지,84573,10988,86458,11545,95561,98003
202008,안산선,초지,82389,10047,81677,10301,92436,91978
202007,안산선,초지,98535,12321,97672,12558,110856,110230
202011,4호선,총신대입구(이수),375776,118071,415370,124742,493847,540112
202010,4호선,총신대입구(이수),373087,121777,412266,127974,494864,540240
202009,4호선,총신대입구(이수),325011,107622,357660,113684,432633,471344
202008,4호선,총신대입구(이수),350470,106432,384313,112049,456902,496362
202007,4호선,총신대입구(이수),416954,128297,461630,134740,545251,596370
202011,7호선,춘의,214653,27452,207644,26427,242105,234071
202010,7호선,춘의,205216,27257,197689,26260,232473,223949
202009,7호선,춘의,192929,24492,189806,23648,217421,213454
202008,7호선,춘의,191069,24524,186219,23586,215593,209805
202007,7호선,춘의,219497,28299,213765,27351,247796,241116
202011,경춘선,춘천,27485,11710,26114,10064,39195,36178
202010,경춘선,춘천,35644,16403,31711,13953,52047,45664
202009,경춘선,춘천,23365,10162,21184,9178,33527,30362
202008,경춘선,춘천,22041,12855,20611,11621,34896,32232
202007,경춘선,춘천,27983,14954,25304,12957,42937,38261
202011,4호선,충무로(4호선),553056,99657,576613,99776,652713,676389
202010,4호선,충무로(4호선),523042,97258,548072,98319,620300,646391
202009,4호선,충무로(4호선),474820,85298,495630,85196,560118,580826
202008,4호선,충무로(4호선),475538,86245,498088,86013,561783,584101
